Text,is_rule,ID,metadata
A window within 2m vertically of a flat or sloping roof (with a pitch of less than 30 degrees) that is within 3.5m of ground level.,0,102_UK_DocO_Overheating,
"Where a room serves more than one activity, e.g. open-plan kitchen and living room, the area with the largest glazing area should be assessed and the room area calculated based on a room depth no greater than 4.5m from the glazed facade.",1,103_UK_DocO_Overheating,
Passive means Any means of cooling a building which is not mechanical cooling (e.g. airconditioning).,0,105_UK_DocO_Overheating,
Openable windows or mechanical ventilation fans are considered to be passive means of cooling.,0,107_UK_DocO_Overheating,
All three parts of the compliance checklist should be completed.,1,108_UK_DocO_Overheating,
The relevant parts of Part 2 and 3 should be signed by a person who is competent to design the residential building.,1,109_UK_DocO_Overheating,
"C2 This appendix should be used with the simplified method to categorise residential buildings, following paragraph 1.3.",0,110_UK_DocO_Overheating,
"To use the tables for bottom and top hung windows, the h and w should be reversed.",0,111_UK_DocO_Overheating,
"Each of the two sections of the centrally hinged window should be assessed as a single side, bottom or top hung window.",1,112_UK_DocO_Overheating,
"The opening should be assessed using Table D9, assuming an opening angle of  90 degrees.",0,113_UK_DocO_Overheating,
Regulation Materials and workmanship.,0,1_UK_Doc7_Materials_and_workmanship,
"Building work shall be carried out (a) with adequate and proper materials which (i) are appropriate for the circumstances in which they are used, (ii) are adequately mixed or prepared, and (iii) are applied, used or fixed so as adequately to perform the functions for which they are designed; and (b  in a work-man-like manner.",0,2_UK_Doc7_Materials_and_workmanship,
"However, in accordance with regulation 8 and Schedule 1, the standards of materials and workmanship need be no more than are necessary to: a.  for Parts AD, FK, N and P (except for paragraphs G2, H2 and J7) of Schedule 1: secure reasonable standards of health or safety for people in or about the building b.  for Part E of Schedule 1: secure reasonable resistance to the passage of sound for the welfare and convenience of people in or about the buildingc.  for Part L of Schedule 1: conserve fuel and powerd.  for Part M of Schedule 1: provide access to buildings and their facilities for people.",0,3_UK_Doc7_Materials_and_workmanship,
Section 1: Materials.,0,4_UK_Doc7_Materials_and_workmanship,
Building work must meet the functional requirements of Schedule 1 to the Building Regulations.,0,5_UK_Doc7_Materials_and_workmanship,
"The CE marking should be on the product, its label, the packaging or accompanying documents.",0,6_UK_Doc7_Materials_and_workmanship,
"If the declared performance of a product is suitable for its intended use, the building control body should not prohibit or impede the use of the product.",0,7_UK_Doc7_Materials_and_workmanship,
Accreditation of a certification body by a national accreditation body belonging to the European cooperation for Accreditation (EA) provides a means of demonstrating that their certification scheme can be relied upon.,0,8_UK_Doc7_Materials_and_workmanship,
Tests and calculations.,0,9_UK_Doc7_Materials_and_workmanship,
"Where there is no relevant harmonised European standard, tests, calculations or other means may be used to demonstrate that the material can perform the function for which it is intended.",0,10_UK_Doc7_Materials_and_workmanship,
UKAS or an equivalent national accreditation body belonging to the EA may accredit the testing laboratories; this accreditation provides a means of showing that tests can be relied on.,0,11_UK_Doc7_Materials_and_workmanship,
,0,,
,0,,
,0,,
,0,,
"If insulating material is inserted into a cavity in a cavity wall, reasonable precautions shall be taken to prevent the subsequent permeation of any toxic fumes from that material into any part of the building occupied by people.",0,3_UK_DocD_ToxicSubstances,
To reduce the risks to the health of persons in buildings formaldehyde fumes given off by urea formaldehyde foams should not penetrate to occupied parts of buildings to an extent which would give rise to an irritant concentration.,0,4_UK_DocD_ToxicSubstances,
"If insulating material is inserted into a cavity in a cavity wall, reasonable precautions shall be taken to prevent the subsequent permeation of any toxic fumes from that material into any part of the building occupied by people.",0,9_UK_DocD_ToxicSubstances,
To reduce the risks to the health of persons in buildings formaldehyde fumes given off by urea formaldehyde foams should not penetrate to the occupied parts of buildings to an extent which would give rise to an irritant concentration.,0,12_UK_DocD_ToxicSubstances,
Insulating materials which give off formaldehyde fumes (either when used or later in normal use) may be used to insulate the cavity in a cavity wall where there is a continuous barrier which will minimise as far as practicable the passage of fumes to the occupiable parts.,0,14_UK_DocD_ToxicSubstances,
"For blocks of flats with shared communal rooms, Approved Document F, Volume 2: Buildings other than dwellings should be consulted.",0,1_UK_DocF_V1_Ventilation,
"For emergency repairs, if it is not possible to notify the building control body in advance, the building control body should be notified as soon as possible.",0,4_UK_DocF_V1_Ventilation,
A unit that contains both living accommodation and space for commercial purposes (e.g. for a workshop or office) should be treated as a dwelling if the commercial part can be reverted to domestic use.,0,7_UK_DocF_V1_Ventilation,
Combustion appliances must operate safely whether or not fans are running.,0,11_UK_DocF_V1_Ventilation,
There shall be adequate means of ventilation provided for people in the building.,0,15_UK_DocF_V1_Ventilation,
"Mechanical ventilation systems, including both continuous and intermittent mechanical ventilation, should be designed and installed to minimise noise.",0,21_UK_DocF_V1_Ventilation,
"Ensuring that equipment is appropriately and securely fixed, such as using resilient mountings where noise carried by the structure of the building could be a problem.",0,22_UK_DocF_V1_Ventilation,
"For mechanical ventilation systems, fan units should be appropriately sized so that fans operating in normal background ventilation mode are not overly noisy.",0,23_UK_DocF_V1_Ventilation,
Account should be taken of outside noise when considering whether openable windows are appropriate for purge ventilation.,0,24_UK_DocF_V1_Ventilation,
Other ventilation systems may be acceptable if they can be shown to meet an equal level of performance.,0,30_UK_DocF_V1_Ventilation,
The cooker hood should span at least the full width of the cooker.,0,36_UK_DocF_V1_Ventilation,
"If the dwelling only has one habitable room, a minimum ventilation rate of 13l/s should be used.",0,43_UK_DocF_V1_Ventilation,
A system for purge ventilation should be provided in each habitable room.,0,46_UK_DocF_V1_Ventilation,
Purge ventilation should be capable of extracting at least four air changes per hour per room directly to the outside.,0,47_UK_DocF_V1_Ventilation,
 Hinged or pivot windows with an opening angle of less than 15 degrees are not suitable for purge ventilation.,0,53_UK_DocF_V1_Ventilation,
The air flow resistance of all components should be considered when specifying ventilation systems.,0,55_UK_DocF_V1_Ventilation,
Background ventilators should meet the performance standards for both of the following: a. air flow from outside to inside the dwelling; b. air flow from inside the dwelling to outside.,0,58_UK_DocF_V1_Ventilation,
Ventilation should be controllable.,0,63_UK_DocF_V1_Ventilation,
"Background ventilators should be at least 1700mm above floor level, to reduce cold draughts, but still be easy for the occupant to reach.",0,64_UK_DocF_V1_Ventilation,
Continuously running fans should be set up to operate without occupant intervention but may have manual or automatic controls for selecting the high rate of operation.,0,65_UK_DocF_V1_Ventilation,
